CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
138680,18,0,6,8,0,4,10,90,932,27,1
138681,31,1,1,19,7,11,100,90,724,10,1
138682,38,0,5,21,3,22,10,30,507,30,1
138683,60,0,8,25,5,17,50,30,873,1,1
138684,56,1,40,12,10,10,100,365,106,19,1
138685,36,1,51,10,8,22,10,90,333,11,1
138686,33,1,24,27,6,12,100,365,174,8,1
138687,63,0,22,17,10,18,10,90,943,14,1
138688,55,1,48,16,10,20,50,30,505,9,1
138689,36,0,33,26,2,1,100,90,875,20,1
138690,57,1,37,1,7,15,100,365,148,8,1
138691,21,0,46,23,9,15,100,90,271,8,1
138692,26,0,19,21,5,19,10,30,272,6,1
138693,50,1,59,24,8,24,50,90,473,9,1
138694,60,1,60,20,7,28,100,90,428,13,1
138695,47,0,24,13,9,25,10,90,528,18,1
138696,43,1,37,14,3,4,50,30,160,17,1
138697,33,0,38,3,8,13,10,90,866,5,1
138698,54,0,32,11,0,4,100,30,616,17,1
138699,28,1,26,9,8,21,100,90,265,20,1
138700,49,1,54,4,4,27,100,90,254,6,1
138701,52,0,18,16,9,16,10,30,246,8,1
138703,23,0,59,14,0,29,100,365,466,13,1
138704,51,0,23,20,5,19,10,30,916,2,1
138705,64,1,51,14,6,12,100,365,246,19,1
138706,65,0,11,18,10,6,50,30,588,11,1
138707,33,1,27,26,5,21,50,365,781,22,1
138708,25,0,44,20,2,9,10,365,668,29,1
138709,23,0,25,1,9,24,100,90,414,2,1
138710,46,1,21,2,8,12,100,365,912,8,1
138711,19,1,16,8,9,6,10,30,712,20,1
138712,21,1,53,8,4,8,100,90,603,18,1
138713,55,1,35,11,5,16,100,365,249,21,1
138714,42,0,17,7,3,23,50,30,449,1,1
138715,22,1,27,22,7,9,10,90,258,15,1
138716,39,1,15,7,7,9,100,30,391,13,1
138717,36,1,57,29,9,12,10,365,959,15,1
138718,43,0,27,27,10,5,50,365,823,12,1
138719,61,0,2,25,0,21,100,365,622,25,1
138720,50,1,55,3,8,0,100,30,517,30,1
138721,52,0,48,27,3,14,50,30,747,24,1
138722,57,0,10,6,8,6,100,30,560,12,1
138723,49,1,2,30,7,2,10,365,345,22,1
138724,28,1,38,8,0,26,100,365,143,24,1
138725,34,0,30,25,7,10,50,90,171,29,1
138726,25,1,12,22,2,7,10,30,919,22,1
138727,45,1,50,8,5,11,100,90,983,26,1
138728,59,1,17,25,9,2,10,365,345,17,1
138729,52,1,42,9,6,28,50,30,537,13,1
138730,32,0,18,27,0,15,10,30,474,20,1
138731,43,0,17,13,6,30,50,30,913,7,1
138732,35,0,38,9,1,20,10,30,561,9,1
138733,47,0,6,24,9,17,50,90,225,17,1
138735,29,0,1,25,7,9,50,365,638,22,1
138736,29,0,21,11,1,26,50,90,967,7,1
138737,18,1,27,26,7,17,50,30,555,13,1
138738,20,1,31,7,3,7,100,90,395,16,1
138739,46,0,11,24,2,25,10,365,303,10,1
138740,42,1,47,30,1,18,10,90,236,6,1
138741,46,1,4,18,7,14,50,90,144,2,1
138742,44,0,44,11,6,4,10,90,988,3,1
138743,37,1,16,3,8,22,10,30,490,10,1
138744,31,1,33,8,9,28,100,90,885,10,1
138745,50,1,13,25,6,3,100,30,368,20,1
138746,39,1,32,9,6,12,10,365,628,2,1
138747,65,1,31,20,0,2,10,30,548,6,1
138748,20,1,32,29,6,5,50,365,834,19,1
138749,19,0,9,25,7,16,10,365,133,24,1
138750,35,1,54,18,0,29,50,30,827,30,1
138751,26,1,30,20,5,21,10,365,646,6,1
138752,51,0,18,1,6,26,10,30,861,9,1
138753,48,1,4,2,4,4,10,30,260,15,1
138754,28,0,57,17,5,12,50,30,682,29,1
138755,36,0,17,4,7,10,100,365,831,16,1
138756,62,0,51,30,10,12,10,365,332,16,1
138757,40,1,27,24,9,0,10,365,697,20,1
138758,47,0,1,10,10,23,100,90,514,1,1
138759,24,1,51,8,8,8,100,90,782,13,1
138760,59,0,35,8,0,1,100,365,741,9,1
138761,36,0,34,30,8,15,10,365,657,24,1
138762,28,0,44,7,8,18,50,30,414,2,1
138763,25,1,2,17,5,16,50,90,589,16,1
138764,22,1,16,14,9,29,50,30,753,15,1
138765,34,1,8,7,4,3,10,365,658,28,1
138766,28,0,45,11,8,8,100,90,549,7,1
138767,61,1,26,5,9,28,50,365,322,28,1
138768,43,0,38,14,0,16,50,365,345,26,1
138769,24,0,7,17,6,3,10,365,388,21,1
138770,38,0,27,21,4,15,50,90,721,2,1
138771,39,1,34,12,3,21,50,365,410,17,1
138772,62,1,26,20,3,20,50,90,949,30,1
138773,46,0,51,23,0,15,50,365,192,7,1
138774,22,1,32,23,6,19,100,90,795,30,1
138775,36,0,50,1,5,3,50,30,252,8,1
138776,26,1,16,12,1,17,100,365,340,8,1
138777,30,0,31,27,10,25,10,365,973,11,1
138779,27,0,31,12,5,19,50,365,297,14,1
138780,32,1,59,27,4,2,50,365,203,25,1
138781,56,1,59,22,3,30,50,90,103,23,1
138782,48,1,17,26,8,0,100,365,105,3,1
138783,37,1,9,20,10,13,100,30,618,23,1
138784,56,1,30,13,3,2,50,365,534,3,1
138785,41,1,54,21,9,5,10,365,671,5,1
138786,49,1,39,5,9,27,50,30,604,6,1
138789,24,0,13,28,1,19,50,30,973,26,1
138790,43,1,39,28,5,0,50,365,188,4,1
138791,22,0,8,7,10,8,100,90,859,17,1
138792,52,1,38,21,4,7,50,365,909,17,1
138793,37,1,8,22,8,20,50,30,260,19,1
138794,44,1,9,5,5,26,50,90,301,17,1
138795,51,0,5,27,7,24,10,90,729,2,1
138796,24,0,44,28,7,29,10,90,622,15,1
138797,41,1,27,22,10,5,10,90,564,23,1
138798,40,1,44,25,1,2,50,30,817,5,1
138799,30,1,7,25,9,21,100,90,972,12,1
138800,42,1,11,6,7,21,100,365,785,10,1
138801,50,0,54,6,0,27,50,365,333,6,1
138802,30,1,33,29,7,12,100,365,670,28,1
138803,62,0,35,14,8,25,50,90,636,5,1
138804,56,0,8,23,2,28,10,365,418,30,1
138805,39,0,1,2,10,11,100,30,607,18,1
138806,58,0,59,23,9,12,10,30,633,28,1
138807,40,1,47,30,6,18,100,30,743,21,1
138808,29,0,13,14,6,24,10,30,936,22,1
138809,18,0,22,13,5,27,50,90,991,29,1
138810,26,0,47,18,0,10,50,365,706,21,1
138811,28,0,2,29,9,28,50,365,902,27,1
138812,51,1,22,11,4,23,50,365,635,1,1
138813,18,1,38,3,7,17,100,30,299,6,1
138814,18,1,3,4,8,27,100,365,657,6,1
138815,53,0,2,21,5,4,10,30,719,1,1
138816,35,0,49,2,4,17,10,365,732,22,1
138817,35,1,33,5,3,13,10,365,195,4,1
138818,41,0,60,9,8,10,10,365,202,7,1
138819,36,1,34,15,9,12,50,365,311,8,1
138820,47,1,11,21,1,29,10,30,664,27,1
138821,43,1,2,9,7,7,100,30,352,25,1
138822,56,0,32,24,5,0,10,365,190,19,1
138823,41,0,15,24,2,30,10,90,658,22,1
138824,56,1,60,21,4,1,50,365,571,16,1
138825,46,0,7,26,10,10,10,365,598,11,1
138826,40,0,8,22,9,16,10,30,600,23,1
138827,47,0,32,21,5,6,100,365,560,29,1
138828,40,0,31,3,6,23,10,365,521,13,1
138829,23,0,49,30,3,18,10,90,339,8,1
138830,30,1,49,16,6,13,10,90,624,11,1
138831,18,0,25,28,3,15,50,90,313,29,1
138832,52,1,27,22,1,10,100,90,493,28,1
138833,60,0,50,25,7,15,10,30,152,9,1
138834,63,1,17,23,7,11,10,365,901,24,1
138835,20,0,14,1,9,27,10,90,760,25,1
138836,49,1,57,10,4,30,50,30,169,22,1
138837,57,0,22,27,6,28,50,365,468,11,1
138838,49,1,13,19,6,0,10,90,867,7,1
138839,42,0,52,13,8,1,100,365,504,5,1
138840,35,1,24,6,3,26,10,90,239,21,1
138841,41,0,42,16,9,3,100,365,251,9,1
138842,31,1,41,16,7,16,50,90,842,24,1
138843,21,1,47,6,3,16,50,90,890,6,1
138844,62,1,29,29,7,22,10,30,792,29,1
138845,36,1,38,24,7,4,100,90,564,5,1
138846,46,1,4,30,5,20,10,365,819,12,1
138847,51,0,32,25,1,21,100,365,488,24,1
138848,27,0,48,24,9,26,50,365,135,5,1
138849,64,0,40,11,4,6,50,365,963,23,1
138850,26,1,36,29,10,15,50,90,904,18,1
138851,42,0,50,23,7,27,10,30,469,25,1
138852,27,1,39,22,6,3,10,90,411,1,1
138853,38,0,11,15,3,4,50,30,803,8,1
138854,19,1,59,18,2,5,10,365,658,2,1
138855,46,0,9,7,6,23,10,30,657,3,1
138856,44,0,11,30,8,12,100,90,520,13,1
138857,62,0,22,30,1,6,10,30,589,9,1
138858,54,1,8,19,9,21,10,365,348,2,1
138859,40,0,21,21,7,21,50,90,622,20,1
138860,24,0,14,14,10,29,10,90,306,2,1
138861,61,1,29,22,10,17,10,30,158,2,1
138863,57,1,37,10,3,24,50,90,751,22,1
138864,57,1,31,16,8,8,10,365,592,3,1
138865,42,1,47,26,7,23,10,90,193,20,1
138866,63,1,8,17,0,15,10,30,513,17,1
138867,34,0,52,29,4,1,100,365,594,26,1
138869,53,0,32,21,0,8,100,90,250,6,1
138870,27,0,36,12,9,8,50,365,894,23,1
138871,30,0,17,15,4,17,10,90,786,23,1
138872,61,1,37,4,4,13,50,365,666,21,1
138873,57,0,22,30,2,4,100,90,871,22,1
138874,25,1,4,9,9,24,100,30,586,9,1
138875,28,1,50,9,6,12,50,365,754,27,1
138876,23,0,32,18,3,22,100,90,111,12,1
138877,29,0,12,25,4,22,10,30,808,19,1
138878,45,0,16,12,9,27,50,90,633,16,1
138879,53,0,43,2,1,26,10,90,612,7,1
138880,55,1,2,29,0,28,100,30,113,30,1
138882,45,0,16,23,2,26,10,90,527,18,1
138883,40,1,37,5,7,1,50,90,966,23,1
138884,58,1,23,13,6,22,10,30,225,16,1
138885,21,0,20,7,7,14,50,365,838,6,1
138886,32,1,17,15,9,7,50,90,449,14,1
138887,57,0,59,9,4,5,50,365,835,1,1
138888,54,1,12,16,9,30,10,30,437,8,1
138889,24,0,54,21,8,30,10,30,878,7,1
138890,54,0,55,22,1,27,10,30,423,29,1
138891,50,0,16,5,3,18,10,90,458,28,1
138892,54,0,49,27,7,25,10,30,792,4,1
138894,58,0,26,28,5,16,50,90,105,1,1
138895,37,0,58,12,5,20,100,90,921,2,1
138896,51,1,2,19,3,25,50,90,314,18,1
138897,32,0,60,15,0,25,10,365,449,8,1
138898,53,0,47,17,1,16,10,30,926,9,1
138899,34,0,9,3,10,30,10,30,975,20,1
138900,50,1,9,11,8,5,50,30,405,20,1
138901,27,0,52,11,1,7,50,365,174,13,1
138902,62,1,53,17,9,4,10,365,195,25,1
138903,51,0,36,9,3,27,100,90,520,7,1
138904,30,0,58,19,1,26,100,30,810,30,1
138905,22,1,48,10,5,2,10,365,566,17,1
138906,64,0,35,4,7,1,10,90,115,5,1
138907,61,0,24,18,5,9,10,90,507,10,1
138908,60,1,18,7,6,14,10,90,790,9,1
138909,23,0,12,4,7,13,100,30,507,19,1
138910,58,1,16,23,8,4,10,365,141,15,1
138911,61,0,36,21,1,5,10,365,925,27,1
138913,43,0,39,20,6,2,10,365,525,1,1
138914,50,1,43,2,6,6,50,90,258,29,1
138915,25,0,18,24,1,16,100,365,380,23,1
138916,50,0,16,24,3,23,10,90,552,7,1
138917,47,1,21,16,0,21,100,30,391,8,1
138918,29,1,46,27,9,20,100,30,495,13,1
138919,19,0,35,26,3,28,100,30,338,29,1
138920,59,0,41,30,10,20,10,30,873,25,1
138921,55,1,58,2,10,9,100,90,886,1,1
138922,32,0,25,21,8,27,10,365,503,6,1
138923,49,1,24,7,3,29,50,90,370,23,1
138924,50,0,52,4,9,14,100,90,879,18,1
138925,33,0,43,30,3,8,10,30,461,30,1
138926,42,1,5,9,6,18,100,365,964,1,1
138927,18,1,17,18,5,24,50,365,496,9,1
138928,29,0,13,27,7,16,10,90,473,16,1
138929,33,0,20,24,8,4,100,90,827,1,1
138930,43,1,39,26,10,13,10,30,762,4,1
138931,63,1,21,1,4,21,50,365,105,12,1
138932,31,1,7,30,8,18,50,365,748,14,1
138933,22,0,52,21,2,14,100,30,121,6,1
138934,30,0,26,28,6,1,10,30,917,23,1
138935,20,1,43,8,1,26,10,90,212,21,1
138936,56,1,6,7,5,28,50,365,273,20,1
138937,23,0,51,10,9,7,100,90,299,23,1
138938,42,0,58,11,1,19,50,90,594,26,1
138939,55,1,20,27,2,6,50,30,290,13,1
138940,37,0,42,28,6,25,50,30,426,26,1
138941,51,1,3,8,9,4,10,365,244,27,1
138942,53,1,3,14,4,28,50,90,440,27,1
138943,44,1,55,19,10,21,100,365,773,1,1
138944,38,0,39,14,5,28,10,30,516,7,1
138945,47,0,39,17,8,14,10,90,404,5,1
138946,35,1,56,20,10,29,50,30,996,26,1
138947,58,1,14,27,10,6,100,365,583,22,1
138949,40,1,33,27,10,30,50,90,792,9,1
138950,48,0,32,12,10,6,10,90,415,18,1
138951,46,1,41,12,5,21,50,90,235,3,1
138952,57,1,48,27,9,22,100,90,205,4,1
138953,49,1,57,26,2,23,100,365,550,1,1
138954,41,1,19,26,10,15,100,90,916,18,1
138955,44,0,27,17,6,15,100,90,113,17,1
138956,54,0,37,7,6,13,50,30,292,29,1
138957,58,0,30,30,0,14,10,365,705,30,1
138958,62,1,6,14,8,10,10,30,259,21,1
138959,25,1,21,24,8,10,10,365,779,22,1
138960,33,1,10,3,10,14,10,30,973,13,1
138961,35,1,28,26,7,14,100,30,568,3,1
138962,26,0,48,19,3,20,10,30,722,22,1
138963,37,1,59,22,10,16,50,365,445,6,1
138964,35,1,19,12,6,10,10,30,802,21,1
138965,29,1,38,2,6,0,50,90,818,17,1
138966,56,1,36,12,8,29,10,90,951,6,1
138967,63,1,27,2,7,0,50,365,182,12,1
138968,42,0,52,1,1,3,100,90,582,20,1
138969,35,0,35,21,9,15,100,90,431,22,1
138970,43,1,41,22,2,28,50,90,740,7,1
138971,39,1,30,21,1,20,10,365,465,11,1
138972,51,1,2,1,0,17,10,365,297,4,1
138973,43,0,26,5,2,14,10,90,306,15,1
138974,60,0,59,22,8,11,10,365,880,22,1
138975,48,1,60,7,9,11,10,90,813,18,1
138976,61,0,52,27,9,8,100,365,125,30,1
138977,43,0,23,30,6,29,100,365,214,27,1
138978,44,0,32,15,5,19,10,90,305,2,1
138979,41,0,6,18,6,14,50,365,140,29,1
138980,33,1,42,30,9,29,50,30,311,28,1
138981,64,1,44,3,9,3,10,30,361,27,1
138982,35,0,43,26,5,23,10,365,331,18,1
138984,48,0,45,11,6,26,100,30,583,5,1
138985,23,1,34,24,2,21,10,365,714,14,1
138986,24,1,39,24,9,21,50,365,475,16,1
138987,63,1,18,8,6,29,10,365,192,3,1
138988,46,1,18,2,10,11,10,365,205,7,1
138989,59,1,24,1,6,0,10,30,537,21,1
138990,25,0,6,12,1,3,10,90,327,23,1
138991,25,1,38,27,5,27,10,90,237,25,1
138992,55,1,7,8,8,3,50,365,596,4,1
138994,19,0,51,12,3,26,10,365,757,9,1
138995,59,1,32,2,10,22,100,365,108,17,1
138996,25,1,2,10,4,21,10,365,830,16,1
138997,64,0,57,17,8,3,50,365,374,24,1
138998,61,1,21,17,1,6,10,90,638,12,1
138999,39,0,43,1,1,18,100,365,846,26,1
139000,63,1,47,27,8,4,50,30,761,26,1
139001,39,1,23,28,4,7,100,30,209,24,1
139002,36,0,12,14,6,22,50,30,973,28,1
139003,43,1,25,18,6,7,100,90,582,1,1
139004,36,1,12,26,0,14,100,90,322,30,1
139005,46,1,30,4,9,0,100,30,998,21,1
139006,46,1,52,28,4,24,100,365,525,4,1
139007,43,1,45,10,9,25,50,30,317,2,1
139009,55,1,47,11,3,2,50,30,865,9,1
139011,54,0,54,11,7,11,10,30,865,10,1
139012,19,1,6,13,6,17,50,30,220,3,1
139013,37,1,40,15,10,3,50,365,141,21,1
139014,52,0,3,26,0,18,10,90,751,1,1
139015,38,1,51,2,9,17,100,90,988,15,1
139016,58,1,46,20,3,11,10,365,555,13,1
139017,55,0,21,27,4,16,50,30,715,21,1
139018,36,1,9,11,9,20,10,30,906,1,1
139019,41,1,9,27,1,7,10,30,977,15,1
139020,46,1,29,3,0,9,10,90,421,30,1
139021,34,1,26,26,6,29,100,365,881,3,1
139022,29,1,24,21,0,12,100,90,348,27,1
139023,60,1,30,28,2,11,50,30,220,10,1
139024,54,1,5,25,7,24,10,365,599,1,1
139025,25,1,39,3,3,12,10,365,803,10,1
139026,18,0,49,26,6,21,50,30,518,5,1
139027,44,1,52,30,9,25,50,365,134,6,1
139028,21,1,31,9,7,26,50,30,739,19,1
139030,54,1,43,10,7,25,50,365,967,26,1
139031,51,0,35,19,7,27,50,90,499,6,1
139032,18,0,15,1,2,11,100,30,558,1,1
139033,50,1,31,9,2,16,100,90,421,6,1
139034,27,0,1,19,2,29,100,90,688,11,1
139035,21,1,17,21,7,0,50,90,208,12,1
139036,39,1,16,5,2,25,100,365,138,18,1
139037,64,1,24,2,6,8,50,90,461,5,1
139039,51,1,59,22,4,12,100,90,900,18,1
139040,34,0,38,26,6,11,50,90,420,8,1
139041,55,0,60,22,4,5,10,30,157,13,1
139042,46,1,56,3,2,24,10,365,584,9,1
139043,58,1,24,2,6,29,50,365,959,20,1
139044,19,1,53,10,6,21,100,365,735,19,1
139045,42,1,50,17,0,0,100,90,235,8,1
139046,56,0,15,25,10,8,10,30,552,9,1
139047,29,1,4,28,0,5,10,30,875,29,1
139048,34,1,26,24,8,16,100,30,601,3,1
139050,44,1,35,9,9,28,10,90,938,7,1
139051,47,1,22,25,2,25,50,90,464,27,1
139052,64,1,38,18,10,21,10,90,707,15,1
139053,63,0,17,2,6,18,50,90,864,29,1
139054,19,0,28,23,4,19,50,365,330,20,1
139055,23,0,28,13,4,4,50,90,793,30,1
139056,44,0,57,25,10,2,100,30,945,8,1
139057,54,0,49,19,7,20,100,90,709,22,1
139058,32,1,9,28,6,21,10,30,443,23,1
139059,64,0,34,6,1,2,100,90,995,1,1
139060,65,1,48,2,4,29,50,365,279,4,1
139061,54,0,51,9,4,3,10,30,886,13,1
139062,52,1,41,11,4,14,10,90,698,28,1
139063,45,0,32,21,10,18,50,30,825,10,1
139064,18,0,32,17,0,27,10,30,551,26,1
139065,51,0,53,18,5,25,100,30,168,1,1
139066,52,0,29,24,3,12,100,90,804,12,1
139067,32,0,4,7,5,23,10,30,294,24,1
139068,46,0,40,27,1,30,10,365,282,12,1
139069,44,0,24,26,4,27,100,365,340,2,1
139070,39,0,22,9,2,7,50,365,875,11,1
139071,28,1,42,8,3,29,10,365,309,10,1
139072,51,1,9,7,0,21,10,30,321,15,1
139073,37,0,18,5,10,9,100,30,699,18,1
139074,37,0,2,20,0,27,100,365,385,24,1
139075,52,0,21,1,1,14,10,90,467,25,1
139076,61,1,37,7,9,28,10,90,775,1,1
139077,47,0,37,24,7,1,10,90,290,11,1
139078,20,0,19,29,5,12,100,365,313,28,1
139079,37,0,29,24,6,22,10,365,274,16,1
139080,30,0,55,9,9,9,50,365,165,20,1
139081,19,1,40,28,5,16,100,365,648,1,1
139082,49,0,37,9,10,23,50,30,354,20,1
139083,30,0,4,14,2,14,10,30,955,26,1
139084,65,1,28,27,9,27,100,90,850,17,1
139085,53,1,33,30,8,24,100,30,375,6,1
139086,38,0,48,20,7,30,100,30,189,24,1
139087,31,0,47,16,10,25,10,30,811,20,1
139088,28,1,44,26,2,16,10,30,131,8,1
139089,61,1,47,18,3,29,100,365,319,7,1
139090,29,0,38,23,5,29,10,30,926,7,1
139091,31,1,37,29,3,22,50,30,374,16,1
139092,58,0,10,12,7,3,50,90,730,3,1
139093,53,0,10,16,5,22,50,30,790,22,1
139095,27,0,24,9,4,11,10,30,335,11,1
139096,19,1,6,12,5,10,100,365,425,11,1
139097,52,1,17,29,6,9,100,90,137,13,1
139098,33,0,21,21,10,10,50,90,850,1,1
139099,61,0,27,16,1,4,10,365,624,29,1
139100,55,1,18,28,8,18,10,30,372,4,1
139101,38,1,6,3,3,28,10,90,628,20,1
139102,23,0,58,16,4,21,10,30,459,1,1
139103,55,0,3,15,0,29,10,30,861,22,1
139104,47,0,55,7,2,3,50,30,181,3,1
139105,33,1,12,7,2,24,100,90,520,11,1
139106,38,1,59,28,7,7,100,90,125,25,1
139107,35,0,36,1,0,8,10,30,143,22,1
139108,32,0,1,4,6,23,50,365,670,29,1
139109,53,1,60,27,2,30,50,365,347,23,1
139110,28,1,56,15,5,15,50,30,507,13,1
139111,50,0,41,8,6,3,50,365,749,6,1
139112,30,1,35,15,4,23,100,365,528,26,1
139113,58,1,6,8,1,16,100,90,668,30,1
139114,24,0,48,28,0,14,10,365,603,24,1
139115,54,1,41,11,3,12,10,90,363,19,1
139116,51,1,37,12,7,15,50,365,788,30,1
139117,38,0,41,25,1,21,50,365,518,13,1
139119,23,1,21,22,9,30,100,90,676,29,1
139120,32,1,39,1,4,29,100,90,952,10,1
139121,64,0,12,19,10,6,50,30,252,12,1
139122,63,0,29,13,3,5,100,30,231,8,1
139123,22,1,56,26,10,20,10,30,305,22,1
139124,20,0,25,19,4,2,10,30,903,5,1
139125,39,1,12,30,2,13,100,30,988,16,1
139126,61,1,57,3,5,7,10,365,286,22,1
139127,43,1,15,4,8,6,100,365,249,24,1
139128,65,1,35,8,4,6,100,30,222,21,1
139129,64,1,57,19,4,25,50,90,967,21,1
139130,30,1,48,23,10,14,100,30,221,26,1
139131,35,0,57,20,8,19,50,30,885,30,1
139132,25,0,41,11,3,9,50,90,390,28,1
139133,40,1,37,19,7,14,50,365,878,13,1
139134,26,0,28,1,10,5,100,365,168,16,1
139135,27,0,52,27,9,6,10,30,547,13,1
139136,37,1,46,18,5,11,10,365,387,4,1
139137,39,1,24,19,4,23,50,90,514,26,1
139138,59,0,6,12,4,2,100,90,308,21,1
139139,62,1,51,29,10,0,10,365,741,20,1
139140,21,1,58,26,10,5,100,365,896,23,1
139141,34,1,42,30,4,6,50,30,692,5,1
139143,57,1,4,19,5,28,10,30,981,9,1
139145,57,1,25,5,6,20,50,90,790,3,1
139146,49,1,6,17,8,5,50,90,251,2,1
139147,57,1,10,3,1,29,10,90,684,4,1
139148,35,0,11,28,2,25,10,30,606,17,1
139149,57,0,33,7,3,23,100,365,548,20,1
139150,34,1,29,12,2,28,100,90,255,12,1
139151,55,0,29,25,9,30,100,90,570,6,1
139152,57,0,30,6,8,2,10,90,687,14,1
139153,53,1,38,29,0,21,100,365,538,16,1
139154,36,0,18,28,0,17,100,30,316,14,1
139155,25,0,14,22,6,5,100,30,671,27,1
139156,23,0,15,9,8,15,50,365,834,8,1
139157,35,0,9,24,6,26,10,30,259,22,1
139158,24,1,32,2,10,27,100,90,910,13,1
139159,38,1,50,11,10,29,50,30,791,29,1
139160,26,0,32,21,7,22,50,90,624,15,1
139161,30,1,49,8,10,16,100,30,929,22,1
139162,42,1,60,3,2,2,50,30,671,28,1
139163,65,0,55,26,10,3,50,30,332,1,1
139164,53,1,17,7,4,26,10,365,275,1,1
139165,25,0,2,13,6,14,10,90,787,1,1
139166,60,1,29,19,3,11,10,30,627,4,1
139167,40,1,26,6,9,19,10,90,731,24,1
139168,50,1,15,26,8,27,10,90,516,8,1
139169,56,0,8,9,1,22,50,365,994,15,1
139170,56,0,47,25,2,30,50,365,220,10,1
139171,29,0,5,12,4,21,10,30,822,15,1
139172,64,0,59,7,0,3,50,30,803,18,1
139174,54,0,27,12,6,28,100,30,299,28,1
139176,34,1,32,25,5,28,50,365,570,22,1
139177,42,1,33,19,1,23,50,30,667,10,1
139179,42,0,42,28,1,26,10,365,675,6,1
139180,60,0,41,24,8,9,10,90,660,6,1
139181,57,0,58,3,6,16,10,90,786,17,1
139182,38,0,35,7,9,5,10,90,842,6,1
139183,21,0,28,30,3,16,10,90,430,28,1
139184,41,1,9,19,1,26,50,90,352,30,1
139185,58,1,44,5,2,17,10,30,695,24,1
139186,46,0,44,25,3,18,50,90,213,4,1
139187,56,1,22,22,2,4,10,365,997,13,1
139188,63,1,23,25,8,7,100,90,406,12,1
139189,59,0,17,18,6,23,100,365,959,3,1
139190,47,0,27,6,7,16,10,90,942,6,1
139191,49,0,11,22,7,9,50,30,310,12,1
139192,34,0,27,21,1,22,10,90,127,7,1
139193,59,1,13,1,2,2,50,365,916,6,1
139194,59,0,56,21,6,9,10,30,238,29,1
139195,38,0,12,24,2,12,50,365,186,1,1
139196,59,1,12,28,2,18,50,30,424,3,1
139198,52,0,28,30,6,12,10,90,616,9,1
139199,37,0,33,5,4,15,50,30,474,19,1
139200,64,1,6,18,0,14,100,30,611,20,1
139201,41,1,36,19,6,25,50,90,493,25,1
139202,31,1,15,28,4,18,10,365,622,11,1
139203,30,0,4,4,3,9,50,90,757,20,1
139204,43,1,55,17,5,23,100,365,812,4,1
139205,27,0,5,22,6,9,10,30,850,14,1
139206,38,0,58,26,7,1,10,30,339,3,1
139207,23,1,5,2,0,19,50,365,114,10,1
139208,37,0,35,15,2,2,100,365,309,10,1
139209,62,1,25,8,10,26,10,90,801,16,1
139210,62,0,30,21,5,2,50,90,583,14,1
139211,50,1,5,24,9,27,10,365,555,5,1
139212,39,0,8,13,7,24,50,365,413,4,1
139213,40,1,21,20,7,24,100,365,306,19,1
139214,54,0,58,10,6,29,50,90,113,21,1
139215,49,0,30,11,8,27,10,365,893,24,1
139216,23,0,56,19,6,3,10,30,640,5,1
139217,25,1,6,14,9,17,100,30,733,12,1
139218,42,0,46,19,10,23,50,90,677,18,1
139219,25,0,59,2,6,19,100,90,480,7,1
139221,37,0,40,17,7,16,50,30,742,23,1
139222,32,0,2,19,6,9,10,365,625,30,1
139223,51,1,26,9,0,28,10,365,588,5,1
139224,22,0,60,22,2,29,50,90,951,14,1
139225,53,0,8,23,0,20,50,90,944,16,1
139226,65,1,34,23,10,24,10,90,314,26,1
139227,22,1,49,21,7,12,100,90,808,14,1
139228,48,0,16,2,7,18,50,365,375,14,1
139229,58,1,26,27,2,15,100,30,816,28,1
139230,41,1,29,17,4,29,100,30,972,28,1
139231,37,0,14,20,2,30,50,90,942,25,1
139232,59,0,47,25,9,5,50,90,307,18,1
139233,55,1,24,19,0,6,50,365,642,11,1
139235,23,0,8,29,2,2,50,30,401,18,1
139236,36,1,58,27,6,26,100,90,191,22,1
139237,21,1,14,2,0,17,100,30,139,17,1
139238,37,1,41,23,3,29,10,365,899,26,1
139239,62,0,24,22,4,18,50,30,674,17,1
139240,49,1,59,10,0,13,10,30,409,7,1
139241,49,1,58,7,5,21,50,90,461,30,1
139242,61,0,27,10,5,24,100,30,122,15,1
139243,52,1,23,23,10,25,50,365,553,22,1
139244,39,0,21,13,4,29,100,90,874,6,1
139245,41,0,34,13,4,3,10,365,282,3,1
139246,28,1,20,29,2,29,10,90,150,4,1
139247,49,1,37,22,1,15,50,365,216,28,1
139248,46,0,24,6,9,27,10,365,236,11,1
139249,47,1,8,5,7,2,50,90,375,29,1
139251,42,1,42,28,5,1,100,90,400,8,1
139252,21,0,59,13,1,29,100,30,394,23,1
139253,45,0,58,16,5,13,100,30,157,12,1
139254,33,0,3,12,7,9,10,365,780,16,1
139255,26,1,41,4,4,27,100,90,749,29,1
139256,24,1,18,24,8,2,50,90,545,22,1
139257,52,1,32,5,3,0,10,90,687,20,1
139258,54,1,51,17,1,11,100,30,922,10,1
139259,28,1,52,19,10,15,50,365,737,21,1
139260,33,1,27,26,2,5,50,365,485,1,1
139261,58,0,53,6,3,23,50,365,774,4,1
139262,54,1,32,24,10,28,50,30,685,20,1
139263,49,0,37,6,9,11,50,90,484,28,1
139264,23,1,2,2,8,22,50,365,563,30,1
139265,30,0,15,3,8,8,100,365,697,16,1
